id,author,desc,sales,average,highest_price,lowest_price
CAT_000327_e150_d1,Lannoy,"3 let. sig. avec la souscript. aut., en français, à M. de Capres; Arras, 1570, 4 p. in-fol. Intéressantes.","[{'date': '1893-02', 'price': 20.0}, {'date': '1893-02', 'price': 20.0}]",20.0,20.0,20.0
CAT_000197_e167_d1,Maximilien,"Let. sig. avec la souscript. aut. au duc de Lorraine, Charles III, (dont il avait épousé la tante Elisabeth); Munich, 8 mars 1628, 1 p. in-fol.; cachet.","[{'date': '1896-05', 'price': 12.0}, {'date': '1893-02', 'price': 12.0}]",12.0,12.0,12.0
CAT_000238_e196_d1,Moltke,"L. a. s.; Berlin, 24 mars 1878, 3/4 de p. in-8. Papier à son chiffre. Léger raccommodage.","[{'date': '1893-02', 'price': 30.0}, {'date': '1892-06', 'price': 40.0}, {'date': '1896-05', 'price': 30.0}]",33.33,40.0,30.0
CAT_000102_e79_d1,Pellico,"L. a. s. à la grande-duchesse Marie de Toscane ; Turin. 14 mars 1836, 1 p. 1/2 in-4, cachet. Belle lettre.","[{'date': '1893-02', 'price': 15.0}, {'date': '1886-05', 'price': 15.0}]",15.0,15.0,15.0
CAT_000153_e264_d1,Roustan,"L. a. s.; Paris, 25 septembre 1828, 1 p. 3/4 in-4. Rare.","[{'date': '1893-02', 'price': 15.0}, {'date': '1893-02', 'price': 15.0}, {'date': '1888-12', 'price': 45.0}, {'date': '1892-12', 'price': 20.0}]",23.75,45.0,15.0
CAT_000327_e322_d1,Restauration,"2 let. sig. du baron de Vitrolles au baron Edouard Monnier; 27-29 avril 1814, 1 p. 1/2 in-fol.","[{'date': '1893-02', 'price': 6.0}, {'date': '1893-02', 'price': 6.0}]",6.0,6.0,6.0
CAT_000197_e293_d1,Saintonge-Limousin,"Pièce sur vélin; Saint-Jean-d'Angély, 3 sept. 1353, in-4 obl.","[{'date': '1895-04', 'price': 8.0}, {'date': '1893-02', 'price': 8.0}]",8.0,8.0,8.0
CAT_000072_e29_d1,Cambridge,"L. a. sig. George; Horse-Guard's, 23 juin 1866, 4 p. in-8.","[{'date': '1889-02', 'price': 15.0}, {'date': '1884-10', 'price': 15.0}]",15.0,15.0,15.0
CAT_000171_e144_d1,Louis,"Pièce sig.; Paris, 2 juin 1791, 1/2 p. in-fol.","[{'date': '1889-02', 'price': 18.0}, {'date': '1891-03', 'price': 18.0}, {'date': '1893-12', 'price': 15.0}]",17.0,18.0,15.0
CAT_000067_e122_d1,Mélissus,"L. a. s., en latin, à Juste Lipse; Paris, 4 mars 1585, 1 p. in-4. Rare.","[{'date': '1885-10', 'price': 25.0}, {'date': '1889-02', 'price': 25.0}, {'date': '1883-10', 'price': 25.0}]",25.0,25.0,25.0
CAT_000121_e218_d1,Villaret,"L. a. s., Venise, 15 déc. 1811, 2 p. 3/4 in-4. Très-belle lettre.","[{'date': '1891-03', 'price': 10.0}, {'date': '1889-02', 'price': 10.0}]",10.0,10.0,10.0
CAT_000116_e7_d1,Andrieux,"L. a. s. à M. Valant, homme de lettres; 17 janvier 1829, 1 p. in-4.","[{'date': '1883-10', 'price': 5.0}, {'date': '1885-10', 'price': 5.0}, {'date': '1888-05', 'price': 5.0}]",5.0,5.0,5.0
CAT_000079_e30_d1,Aumale,"L. a. s. au cardinal de Fleury; Soissons, 5 octobre 1739, 2 p. in-4.","[{'date': '1888-05', 'price': 16.0}, {'date': '1883-10', 'price': 16.0}, {'date': '1885-09', 'price': 16.0}]",16.0,16.0,16.0
CAT_000116_e44_d1,Bossuet,"L. a. s. à Mme Mol; Paris, 27 mars 1734, 2 p. in-4.","[{'date': '1880-07', 'price': 8.0}, {'date': '1879-07-12', 'price': None}, {'date': '1888-05', 'price': 8.0}]",8.0,8.0,8.0
CAT_000079_e105_d1,Châteaurenault,"L. a. s.; Ouessant, 7 juin 1691, 1 p. in-4. Belle pièce.","[{'date': '1881-05', 'price': 18.0}, {'date': '1888-05', 'price': 22.0}, {'date': '1883-04', 'price': 22.0}, {'date': '1885-09', 'price': 22.0}]",21.0,22.0,18.0
CAT_000116_e81_d1,Conscience,"Pièce d'album aut. sig., en flamand ; Courtrai, 22 avril 1869, 1/2 p. in-4 obl. Rare.","[{'date': '1885-09', 'price': 8.0}, {'date': '1884-04', 'price': 8.0}, {'date': '1888-05', 'price': 8.0}]",8.0,8.0,8.0
CAT_000052_e150_d1,Czartoryski,"Let. sig., en français, à Guizot, ministre des affaires étrangères; Paris, 21 janv. 1844, 4 p. 1/2 in-fol.","[{'date': '1888-05', 'price': 10.0}, {'date': '1880-10', 'price': 10.0}]",10.0,10.0,10.0
CAT_000236_e134_d1,François,".-Pièce sig. sur vélin ; la Bouvardière, 12 déc. 1466, in-f. obl. Rare.","[{'date': '1886-01', 'price': None}, {'date': '1888-05', 'price': 25.0}, {'date': '1881-03', 'price': 25.0}, {'date': '1896-03', 'price': 20.0}]",23.33,25.0,20.0
CAT_000116_e124_d1,Henri,"Let. sig. à Louis Béranger du Guast; château de Boulogne, 20 juillet 1568. 1 p. in-fol.","[{'date': '1891-03', 'price': 15.0}, {'date': '1888-05', 'price': 15.0}]",15.0,15.0,15.0
CAT_000100_e339_d1,Jenner,"L. a. s. à M. Cuff, à Bath; Chettenham, 17 déc. 1807, 3 p. 1/4 in-4. Très belle lettre.","[{'date': '1888-05', 'price': 40.0}, {'date': '1886-02', 'price': 40.0}]",40.0,40.0,40.0
CAT_000052_e173_d1,Monnier,"4 let. a. s. au baron de Joursanvault; Dijon, 1777-80, 8 p. in-4, cachets.","[{'date': '1885-11', 'price': 20.0}, {'date': '1888-05', 'price': 20.0}, {'date': '1880-10', 'price': 8.0}]",16.0,20.0,8.0
CAT_000116_e183_d1,Montcalm,"L. a. s. à Mme Muzard ; Saint-Domingue, 1802, 2 p. in-4.","[{'date': '1874-05', 'price': 5.0}, {'date': '1888-05', 'price': 5.0}]",5.0,5.0,5.0
CAT_000116_e187_d1,Ney,"1° Dispositions des troupes du 6e corps de la grande armée, pour les 4 et 3 mars 1807, pièce aut., 1 p. 1/2 in-fol.","[{'date': '1885-12', 'price': 55.0}, {'date': '1881-10', 'price': 55.0}, {'date': '1888-05', 'price': 55.0}]",55.0,55.0,55.0
CAT_000116_e196_d1,Orange,"Pièce sig., en italien ; Florence, 21 février 1530, 3 p. in-fol., sceau très bien conservé.","[{'date': '1896-05', 'price': 30.0}, {'date': '1888-05', 'price': 30.0}]",30.0,30.0,30.0
CAT_000116_e282_d1,Martin,"Pièce sur vélin; Troyes (Aube), 8 avril 1418, in-4 obl.","[{'date': '1895-01', 'price': 10.0}, {'date': '1888-05', 'price': 10.0}]",10.0,10.0,10.0
CAT_000153_e307_d1,Montmor,"Pièce sur vélin; Harfleur, 12 juillet 1388, in-4 obl.","[{'date': '1890-12', 'price': 8.0}, {'date': '1888-05', 'price': 8.0}, {'date': '1892-12', 'price': 7.0}]",7.67,8.0,7.0
CAT_000237_e286_d1,Navarre,"Pièce sur vélin; Evreux, 25 oct. 1362, in-4 obl.","[{'date': '1888-05', 'price': 10.0}, {'date': '1896-04', 'price': 10.0}]",10.0,10.0,10.0
CAT_000327_e236_d1,Rochechouart,"L. a. s. et let. sig. (à M. de Thorenc); 1760-69, 2 p. 1/2 in-4.","[{'date': '1891-11', 'price': 10.0}, {'date': '1893-02', 'price': 10.0}]",10.0,10.0,10.0
CAT_000143_e157_d1,Escousse,"L. a. s. à Rocage ; Paris, 13 décembre 1831, 3 p. in-8. Rare.","[{'date': '1887-12', 'price': 25.0}, {'date': '1891-11', 'price': 25.0}]",25.0,25.0,25.0
CAT_000143_e192_d1,Loriquet,"L. a. s. ; 2 avril 1826, 1 p. in-8","[{'date': '1895-01', 'price': 10.0}, {'date': '1891-11', 'price': 10.0}]",10.0,10.0,10.0
CAT_000143_e306_d1,Bretagne,"Pièce sur vélin; Fougères, 1662. 6 p. 1/2 in-fol.","[{'date': '1893-02', 'price': 10.0}, {'date': '1891-11', 'price': 10.0}]",10.0,10.0,10.0
CAT_000174_e10_d1,Aubery,"L. a. s.; Saulx-Leduc, 19 oct. 1593. 2 p. in-fol. Traces de cachet.","[{'date': '1885-12', 'price': 20.0}, {'date': '1893-02', 'price': 20.0}]",20.0,20.0,20.0
CAT_000229_e25_d1,Benyowzky,"Pièce sig., en français; Louisbourg en l'île Dauphine (Madagascar), 9 juin 1774. 1 p. in-fol., tête imp., vignette. Légèrement écornée. Rare.","[{'date': '1893-02', 'price': 10.0}, {'date': '1895-06', 'price': 10.0}]",10.0,10.0,10.0
CAT_000328_e15_d1,Bernard,"Pièce sig. sur vélin, sig. aussi par Ant. Crozat, marquis Du Châtel; 1704, 2 p. 1/4 in-4.","[{'date': '1893-02', 'price': 12.0}, {'date': '1893-02', 'price': 12.0}]",12.0,12.0,12.0
CAT_000174_e35_d1,Borda,"Pièce sig.; à bord du Languedoc, 6 janvier 1779, 1 p. in-4 obl.","[{'date': '1896-04', 'price': 6.0}, {'date': '1893-02', 'price': 6.0}]",6.0,6.0,6.0
CAT_000225_e30_d1,Bourbon,"Pièce sig. sur vélin ; 1498, in-8 obl.","[{'date': '1893-02', 'price': 10.0}, {'date': '1895-02', 'price': 10.0}]",10.0,10.0,10.0
CAT_000116_e55_d1,Brunei,"L. a. s., en anglais; Chelsea, 1816, 4 p. in-4. Très-belle lettre.","[{'date': '1893-02', 'price': 15.0}, {'date': '1893-02', 'price': 15.0}, {'date': '1888-05', 'price': 20.0}]",16.67,20.0,15.0
CAT_000327_e53_d1,Cambronne,"L. a. s. à M. Chéguillaume, à Nautes; Lille, 14 mai 1822, 1 p. in-4. Légères piqures de vers.","[{'date': '1892-03', 'price': 20.0}, {'date': '1893-02', 'price': 12.0}, {'date': '1893-02', 'price': 12.0}]",14.67,20.0,12.0
CAT_000146_e61_d1,Caraccioli,"L. a. s., en français, à Voltaire; Paris, 28 septembre 1776, 3 p. in-4.","[{'date': '1893-02', 'price': 20.0}, {'date': '1892-03', 'price': 20.0}]",20.0,20.0,20.0
CAT_000174_e58_d1,Castelnau,"Pièce sig., sig. aussi par Marie Bochetel,, sa femme ; 18 mai 1586, 2 p. in-fol.","[{'date': '1896-04', 'price': 10.0}, {'date': '1892-02', 'price': 10.0}, {'date': '1893-02', 'price': 10.0}]",10.0,10.0,10.0
CAT_000174_e81_d1,Cooper,"Manuscrit aut.; (1833), 2 p. in-fol.","[{'date': '1896-04', 'price': 28.0}, {'date': '1893-02', 'price': 28.0}]",28.0,28.0,28.0
CAT_000174_e83_d1,Courbet,"L. a. s., Ornans, 20 fév. 1873, 1 p. in-8 obl.","[{'date': '1895-03', 'price': 10.0}, {'date': '1893-02', 'price': 10.0}]",10.0,10.0,10.0
CAT_000239_e82_d1,Courlande,"Pièce sig.; littau, 10 sept. 1698, 1 p. in-4 obl., cachet à ses armes.","[{'date': '1893-02', 'price': 15.0}, {'date': '1896-07', 'price': 15.0}]",15.0,15.0,15.0
CAT_000174_e90_d1,Demours,"L. a. s. ; Paris, 15 frimaire (1796), 2 p. in-4.","[{'date': '1893-04', 'price': 4.0}, {'date': '1893-02', 'price': 4.0}]",4.0,4.0,4.0
CAT_000174_e110_d1,Elisée,"Let. sig. au comte d'Espinoy; palais des Tuileries, 2 mai 1816, 1 p. in-4.","[{'date': '1893-04', 'price': 3.0}, {'date': '1893-02', 'price': 3.0}]",3.0,3.0,3.0
CAT_000146_e127_d1,Fouquier-Tinville,"L. a. s. ; Paris, 23 février 1793, 3/4 de p. in-fol.","[{'date': '1893-02', 'price': 30.0}, {'date': '1896-03', 'price': 30.0}, {'date': '1892-03', 'price': 38.0}]",32.67,38.0,30.0
CAT_000236_e139_d1,Genlis,"Pièce de vers aut. sig. avec 5 petites aut. sig. de ses initiales par Mlle Cochelet; 12 mars 1813, 1 p. in-4.","[{'date': '1893-04', 'price': 12.0}, {'date': '1893-02', 'price': 10.0}, {'date': '1896-03', 'price': 10.0}]",10.67,12.0,10.0
CAT_000229_e163_d1,Lind,"L. a. s.; Birmingham, 5 sept. 1848, 3 p. petit in-8. Belle lettre.","[{'date': '1893-02', 'price': 15.0}, {'date': '1895-06', 'price': 15.0}]",15.0,15.0,15.0
CAT_000174_e186_d1,Marie,"Let. sig. au pape; Versailles, 18 juin 1729, 1 p. double in-fol.","[{'date': '1894-12', 'price': 25.0}, {'date': '1893-02', 'price': 25.0}]",25.0,25.0,25.0
CAT_000328_e204_d1,Marillac,"Pièce sig. ; camp de Verdun, 23 novembre 1626, 1 p. in-fol. Un peu fripée.","[{'date': '1890-12', 'price': 20.0}, {'date': '1893-02', 'price': 15.0}, {'date': '1893-02', 'price': 15.0}]",16.67,20.0,15.0
CAT_000174_e217_d1,Neipperg,"Pièce aut. sig., en italien; Cesino dei Boschi, 29 septembre 1824, 1 p. in-4.","[{'date': '1896-05', 'price': 10.0}, {'date': '1892-03', 'price': 15.0}, {'date': '1893-02', 'price': 10.0}]",11.67,15.0,10.0
CAT_000174_e251_d1,Saint-Aubin,"L. a. s. ; Paris, 23 déc. 1773, 1 p. 3/4 in-4. Rare.","[{'date': '1893-02', 'price': 25.0}, {'date': '1893-02', 'price': 25.0}]",25.0,25.0,25.0
CAT_000138_e263_d1,Gentz,"L. a. s.; Ofen, 22 oct. 1809, 1 p. 1/2 in-4.","[{'date': '1893-02', 'price': 15.0}, {'date': '1887-01', 'price': 25.0}, {'date': '1891-03', 'price': 15.0}]",18.33,25.0,15.0
CAT_000233_e139_d1,Jacquemont,"L. a. s. à Jullien de Paris: Paris, 20 septembre 1824, 1 p. 1/2 in-4.","[{'date': '1891-03', 'price': 20.0}, {'date': '1885-11', 'price': 20.0}, {'date': '1893-02', 'price': 12.0}]",17.33,20.0,12.0
CAT_000113_e3_d1,Adolphe-Frédéric,"Let. sig., en français, au duc d'Orléans (Louis-Philippe, père de Philippe-Egalité); Stockholm, 10 mars 1752, 1 p. 1/2 in-4.","[{'date': '1884-04', 'price': 11.0}, {'date': '1885-09', 'price': 15.0}, {'date': '1887-12', 'price': 15.0}]",13.67,15.0,11.0
CAT_000113_e13_d1,Béring,"L. a. s., en latin, à Charles Daii; Padoue, 6 août 1647, 1 p. 1/2 in-fol.","[{'date': '1882-10', 'price': 12.0}, {'date': '1885-09', 'price': 25.0}, {'date': '1870-07', 'price': 2.5}, {'date': '1887-12', 'price': 25.0}]",16.12,25.0,2.5
CAT_000088_e120_d1,Maupertuis,"L. a. s.; Postdam, 12 mars 1748, 3/4 de page in-4.","[{'date': '1890-02', 'price': 30.0}, {'date': '1887-12', 'price': 20.0}, {'date': '1885-12', 'price': 20.0}]",23.33,30.0,20.0
CAT_000067_e125_d1,Mignard,"Quittance sig. sur vélin; 1693, in-8.","[{'date': '1887-12', 'price': 20.0}, {'date': '1877-01', 'price': 25.0}, {'date': '1885-12', 'price': 20.0}, {'date': '1883-10', 'price': 20.0}]",21.25,25.0,20.0
CAT_000113_e208_d1,Molique,"1° L. a. s., 1852, 1 p. in-18.","[{'date': '1886-05', 'price': 20.0}, {'date': '1887-12', 'price': 20.0}]",20.0,20.0,20.0
CAT_000102_e166_d2,Molique,"2° Morceau de musique aut. sig., 1837, in-18 obl.","[{'date': '1887-12', 'price': 20.0}, {'date': '1886-05', 'price': 20.0}]",20.0,20.0,20.0
CAT_000100_e165_d1,Munkaczy,"L. a. s., en français, 1885, 1 p. in-8.","[{'date': '1887-12', 'price': 20.0}, {'date': '1886-02', 'price': 20.0}]",20.0,20.0,20.0
CAT_000100_e170_d1,Musset,"Pièce signée, 1854, 1 p. in-fol.","[{'date': '1886-12', 'price': 15.0}, {'date': '1887-12', 'price': 20.0}, {'date': '1886-02', 'price': 20.0}]",18.33,20.0,15.0
CAT_000100_e175_d1,Napoléon,"Let. sig.; Biarritz, 1854, 1/2 p. in-8.","[{'date': '1887-12', 'price': 20.0}, {'date': '1886-02', 'price': 20.0}]",20.0,20.0,20.0
CAT_000087_e151_d1,Nodier,"L. a. s. au docteur Koreff; Paris, 4 avril 1832, 1 p' in-4. Un peu fatiguée.","[{'date': '1887-12', 'price': 11.0}, {'date': '1893-02', 'price': 8.0}, {'date': '1885-11', 'price': 11.0}]",10.0,11.0,8.0
CAT_000100_e193_d1,Orloff,"L. a. s., en français, 1882, 1 p. 1/2 in-8.","[{'date': '1887-12', 'price': 8.0}, {'date': '1886-02', 'price': 8.0}]",8.0,8.0,8.0
CAT_000225_e208_d1,Proch,"Das letzte Lied, morceau de musique a vec paroles aut. sig., 1845, 6 p. in-4 oblong.","[{'date': '1887-12', 'price': 20.0}, {'date': '1886-05', 'price': 20.0}, {'date': '1893-02', 'price': 15.0}, {'date': '1895-02', 'price': 15.0}]",17.5,20.0,15.0
CAT_000062_e137_d1,Sainte-Beuve,"L. a. s. (à Bocage); 17 nov. 1844, 1 p. 1/4 in-8.","[{'date': '1885-10', 'price': 8.0}, {'date': '1883-12', 'price': 10.0}, {'date': '1887-12', 'price': 10.0}, {'date': '1882-10', 'price': 17.0}]",11.25,17.0,8.0
CAT_000102_e200_d1,Speyer,"Morceau de musique avec paroles aut. sig., en français, 1840, 4 p. in-4 obl. Belle pièce","[{'date': '1887-12', 'price': 20.0}, {'date': '1886-05', 'price': 20.0}]",20.0,20.0,20.0
CAT_000113_e314_d1,Spohr,"L. a. s. à M. Schmidt, directeur du théâtre de Hambourg; Cassel, 1827, 1 p. 1/4 in-4. Légère déchirure par suite de la rupture du cachet.","[{'date': '1886-05', 'price': 20.0}, {'date': '1887-12', 'price': 20.0}]",20.0,20.0,20.0
CAT_000100_e299_d1,Tennyson,"L. a. s.; 7 fév. 1860, 1 p. in-8. Jolie lettre, Rare.","[{'date': '1887-12', 'price': 30.0}, {'date': '1886-02', 'price': 30.0}]",30.0,30.0,30.0
CAT_000074_e100_d1,Urfé,"Pièce sig. sur vélin, 1570, 1 p. in-8 obl., cachet à ses armes. Rare.","[{'date': '1887-12', 'price': 20.0}, {'date': '1884-12', 'price': 20.0}]",20.0,20.0,20.0
CAT_000102_e218_d1,Vieuxtemps,"Morceau de musique aut. sig.; Vienne, 1843, N 1 p. in-8 obl.","[{'date': '1887-12', 'price': 25.0}, {'date': '1886-05', 'price': 25.0}]",25.0,25.0,25.0
CAT_000153_e289_d1,Viotti,"L. a. s., en français, au harpiste Dizi; Londres, 1816, 1 p. 1/2 in-4.","[{'date': '1887-12', 'price': 30.0}, {'date': '1886-05', 'price': 30.0}, {'date': '1892-12', 'price': 18.0}]",26.0,30.0,18.0
CAT_000113_e342_d1,Wallerstein,"Morceau de musique aut. sig. ; 1868, 3/4 de p. in-8 obl. Léger raccommodage.","[{'date': '1886-05', 'price': 10.0}, {'date': '1887-12', 'price': 10.0}]",10.0,10.0,10.0
CAT_000153_e297_d1,Weber,"L. a. s. au greffier municipal de la ville de Stuttgart ; 3 août 1813, 1 p. 3/4 in-4, cachet. Très belle lettre.","[{'date': '1886-05', 'price': 150.0}, {'date': '1887-12', 'price': 150.0}, {'date': '1892-12', 'price': 90.0}]",130.0,150.0,90.0
CAT_000124_e25_d1,Beauvillier,"Pièce sig. en latin; Rome, 29 août 1740, 6 p. 1/2 in-fol., cachet à ses armes.","[{'date': '1895-05', 'price': 6.0}, {'date': '1889-05', 'price': 6.0}]",6.0,6.0,6.0
CAT_000171_e6_d1,Amboise,Pièce sig. sur vélin ; 31 juillet 1504: in-4 obl.,"[{'date': '1895-07', 'price': 8.0}, {'date': '1893-12', 'price': 8.0}]",8.0,8.0,8.0
CAT_000222_e42_d1,Bouillé,"Let. sig.; Metz, 1791, 1 p. in-4.","[{'date': '1893-12', 'price': 5.0}, {'date': '1894-12', 'price': 5.0}]",5.0,5.0,5.0
CAT_000238_e81_d1,Duponceau,"L. a. s., en anglais, à W. Goldsborough, à Fredericktown en Maryland; Philadelphie, 9 juillet 1823, 3 p. in-4. Belle lettre.","[{'date': '1893-12', 'price': 12.0}, {'date': '1896-05', 'price': 12.0}]",12.0,12.0,12.0
CAT_000171_e93_d1,Girardin,"L. a. s. à Eugène Chapus, (1836). 1 p. in-8.","[{'date': '1886-01', 'price': None}, {'date': '1880-11', 'price': 5.0}, {'date': '1893-12', 'price': 5.0}]",5.0,5.0,5.0
CAT_000171_e118_d1,Juan,"-Let. sig. aux échevins de Valenciennes; Bruxelles, 17 juin 1656, 1 p. 1/2 in-4. Tachée, fripée et raccommodée.","[{'date': '1896-04', 'price': 20.0}, {'date': '1893-12', 'price': 20.0}]",20.0,20.0,20.0
CAT_000238_e197_d1,Montmorency,"Let. sig. à M. de Badens; Paris, 1626, 1 p. in-fol. Un peu fatiguée.","[{'date': '1893-12', 'price': 15.0}, {'date': '1896-05', 'price': 15.0}]",15.0,15.0,15.0
CAT_000227_e184_d1,Moreau,"L. a. s. (à Condorcet, secrétaire de l'Académie des Sciences); Paris, 13 nov. 1784, 1 p. 2/3 in-4.","[{'date': '1893-12', 'price': 6.0}, {'date': '1895-04', 'price': 6.0}]",6.0,6.0,6.0
CAT_000171_e203_d1,Richelieu,"Pièce sig.; Charonne (près Paris), 19 juillet 1636, 3 p. in-4. Signature un peu pâle. Un peu fripée. Légère déchirure dans la partie blanche.","[{'date': '1895-01', 'price': 50.0}, {'date': '1893-12', 'price': 50.0}]",50.0,50.0,50.0
CAT_000227_e227_d1,Roybet,"L. a. s.; 1869, 1 p. in-8. Papier à son chiffre.","[{'date': '1893-12', 'price': 5.0}, {'date': '1895-04', 'price': 5.0}]",5.0,5.0,5.0
CAT_000171_e265_d1,Baux,"Pièce originale sur vélin; Orange, samedi après la Saint-Jacques, 1285, in-fol. obl.","[{'date': '1895-06', 'price': 20.0}, {'date': '1893-12', 'price': 20.0}]",20.0,20.0,20.0
CAT_000328_e321_d1,Normandie.,"Pièce sur vélin; Dieppe, 1er octobre 1356, in-4 obl , un peu tachée.","[{'date': '1893-12', 'price': 12.0}, {'date': '1893-02', 'price': 12.0}]",12.0,12.0,12.0
CAT_000149_e55_d1,Cherubini,"L. a. s., 1836, 2/3 de p. in-8. Ecornée.","[{'date': '1892-03', 'price': 12.0}, {'date': '1895-05', 'price': 12.0}, {'date': '1878-06', 'price': 3.0}, {'date': '1892-06', 'price': 10.0}]",9.25,12.0,3.0
CAT_000236_e171_d1,Joinville,"Let. sig. avec un postscriptum de 10 lignes aut.; Iles d'Hyères, 13 octobre 1847, 2 p. in-fol.","[{'date': '1892-03', 'price': 10.0}, {'date': '1896-03', 'price': 10.0}]",10.0,10.0,10.0
CAT_000146_e274_d1,Ordre,"Pièce sig. par Emmanuel Arias, vice-chancelier de l'ordre ; Malle, 10 mai 1666, 5 p. in-4, sceau en plomb de Nicolas Cotoner, grand maître.","[{'date': '1895-01', 'price': 10.0}, {'date': '1892-03', 'price': 10.0}]",10.0,10.0,10.0
CAT_000157_e78_d1,Delambre,"L. a. s.; Paris, 11 oct. 1808, 1 p. in-4. têté imp., vignette.","[{'date': '1896-03', 'price': 5.0}, {'date': '1893-04', 'price': 5.0}]",5.0,5.0,5.0
CAT_000222_e83_d1,Demoustiers,"L. a. s. à une demoiselle; Paris, 6 octobre 1786, 8 p. in-4.","[{'date': '1888-12', 'price': 40.0}, {'date': '1893-04', 'price': 25.0}, {'date': '1894-12', 'price': 25.0}]",30.0,40.0,25.0
CAT_000157_e97_d1,Estrées,Pièce sig. 2 fois; 1598-99. 1 p. 1/2 in-fol.,"[{'date': '1894-11', 'price': 60.0}, {'date': '1893-04', 'price': 60.0}]",60.0,60.0,60.0
CAT_000157_e108_d1,Frappa,"L. a. s. au peintre Jules Garnier, 1889, 1 p. petit in-8.","[{'date': '1893-02', 'price': 3.0}, {'date': '1891-12', 'price': 5.0}, {'date': '1893-04', 'price': 3.0}]",3.67,5.0,3.0
CAT_000228_e100_d1,Hédouville,"L. a. s. (à Danton); Valenciennes, 5 avril 1793, 1 p. 1/4 in-4.","[{'date': '1893-04', 'price': 15.0}, {'date': '1895-05', 'price': 15.0}]",15.0,15.0,15.0
CAT_000105_e60_d1,Holbach,"Pièce signée avec six mots aut. ; Paris, 8 juin 1788, 3 p. in-fol.","[{'date': '1896-04', 'price': 20.0}, {'date': '1893-04', 'price': 20.0}, {'date': '1886-12', 'price': 40.0}]",26.67,40.0,20.0
CAT_000236_e176_d1,La,"P. a. s. 4 fois; L. a. Bastille, 1756-57, 1 p. 1/2 in-8 obl.","[{'date': '1893-04', 'price': 10.0}, {'date': '1896-03', 'price': 10.0}]",10.0,10.0,10.0
CAT_000157_e169_d1,Lemaistre,"L. a. s. (à la duchesse de Luvnes, pour laquelle il traduisait le Traité de la mortalité, de Saint-Cyprien) ; Port-Royal, 19 août 1651. 2 p. 1/2 petit in-4.","[{'date': '1896-03', 'price': 40.0}, {'date': '1893-04', 'price': 40.0}]",40.0,40.0,40.0
CAT_000222_e190_d1,Monge,"L. a. s. à un général ; Paris, 1811, 1 p. in-4. Très belle lettre.","[{'date': '1893-04', 'price': 10.0}, {'date': '1894-12', 'price': 10.0}]",10.0,10.0,10.0
CAT_000122_e171_d1,Musset,"L. a. sig. de ses initiales à Sainte-Beuve; Le Mans, 8 septembre 1829, 2 p. in-8.","[{'date': '1893-04', 'price': 150.0}, {'date': '1894-12', 'price': 150.0}, {'date': '1889-03', 'price': 250.0}]",183.33,250.0,150.0
CAT_000157_e218_d1,Ourliac,"L. a. s. à M ithieu Guesde; (1836), 1 p. in-8. Un peu tachée. Curieuse.","[{'date': '1895-02', 'price': 4.0}, {'date': '1893-04', 'price': 4.0}]",4.0,4.0,4.0
CAT_000232_e224_d1,Patin,"L. a. s. à M. Fabri (Honoré), docteur en théologie, à Metz; Paris, 12 février 1657, 1 p. in-fol. Cachet. Légère tache d'humidité.","[{'date': '1882-05', 'price': 30.0}, {'date': '1885-10', 'price': 40.0}, {'date': '1893-04', 'price': 40.0}, {'date': '1893-02', 'price': 30.0}]",35.0,40.0,30.0
CAT_000157_e222_d1,Pelletier,"L. a. s. au Père Ménardeau, visiteur des Augustins; Saint-Acheul (Somme, près Amiens), 26 mai 1721, 2 p. 1/2 in-4.","[{'date': '1894-12', 'price': 15.0}, {'date': '1893-04', 'price': 15.0}]",15.0,15.0,15.0
CAT_000239_e210_d1,Philippe,"Pièce sig. ; Friedwad, 1522, 1 p. in-4 obl. Ecornée. Rare.","[{'date': '1893-04', 'price': 15.0}, {'date': '1887-12', 'price': 18.0}, {'date': '1896-07', 'price': 15.0}]",16.0,18.0,15.0
